date,pre_close,open,high,low,close,volume,amt,pct_chg
2007/12/7,4971.055,4979.841,5041.778,4977.868,5041.35,2719822300,50380400719,1.4141
2007/12/10,5041.35,4961.67,5138.685,4944.828,5133.562,4278069100,82898155954,1.8291
2007/12/11,5133.562,5162.088,5181.406,5068.03,5140,4058645700,82034387462,0.1254
2007/12/12,5140,5108.578,5130.719,5033.716,5077.39,3982825100,83753500021,-1.2181
2007/12/13,5077.39,5051.784,5067.39,4881.34,4884.298,3681959000,77125151925,-3.803
2007/12/14,4884.298,4827.392,4979.185,4800.238,4977.652,3072792500,61162569184,1.9113
2007/12/17,4977.652,4976.239,4977.572,4855.167,4857.289,3701452200,76935382730,-2.4181
2007/12/18,4857.289,4827.26,4882.995,4799.004,4829.909,2293007600,47447352486,-0.5637
2007/12/19,4829.909,4877.769,4961.593,4865.352,4946.285,3210185800,60379853503,2.4095
2007/12/20,4946.285,4968.031,5048.061,4935.401,5037.195,3131991700,59927497294,1.8379
2007/12/21,5037.195,5016.459,5103.77,5014.703,5101.852,3725149400,73549811301,1.2836
2007/12/24,5101.852,5142.156,5239.217,5129.601,5207.134,5031996700,1.0397E+11,2.0636
2007/12/25,5207.134,5217.558,5244.031,5180.587,5216.813,3897370500,79333659585,0.1859
2007/12/26,5216.813,5231.969,5273.139,5194.745,5265.026,4146811500,83694909415,0.9242
2007/12/27,5265.026,5286.98,5367.53,5260.103,5367.53,5234501800,1.09217E+11,1.9469
2007/12/28,5367.53,5379.518,5391.665,5323.821,5338.275,4536141500,95056654641,-0.545
2008/1/2,5338.275,5349.763,5404.928,5283.448,5385.103,4566871000,98886433471,0.8772
2008/1/3,5385.103,5381.147,5422.673,5315.948,5422.034,6464587800,1.35983E+11,0.6858
2008/1/4,5422.034,5430.63,5499.085,5422.456,5483.65,5174642000,1.18866E+11,1.1364
2008/1/7,5483.65,5480.442,5569.152,5455.501,5556.593,5348540900,1.2319E+11,1.3302
2008/1/8,5556.593,5575.95,5630.624,5485.234,5528.054,6489950100,1.47976E+11,-0.5136
2008/1/9,5528.054,5507.116,5614.678,5490.305,5613.758,4679687200,1.08368E+11,1.5503
2008/1/10,5613.758,5631.645,5707.667,5602.594,5672.154,6422989300,1.44316E+11,1.0402
2008/1/11,5672.154,5688.563,5702.572,5629.638,5699.147,5616707900,1.22242E+11,0.4759
2008/1/14,5699.147,5717.525,5756.919,5679.287,5731.757,4984601000,1.09356E+11,0.5722
2008/1/15,5731.757,5743.431,5754.107,5652.04,5696.45,5088660800,1.19673E+11,-0.616
2008/1/16,5696.45,5642.566,5642.566,5498.39,5505.717,5577446900,1.26635E+11,-3.3483
2008/1/17,5505.717,5445.803,5533.65,5226.639,5365.624,6193693300,1.36052E+11,-2.5445
2008/1/18,5365.624,5358.183,5419.57,5307.496,5414.468,4391300500,95080872876,0.9103
2008/1/21,5414.468,5424.64,5434.349,5122.463,5145.734,4783361700,1.0154E+11,-4.9633
2008/1/22,5145.734,5015.428,5032.245,4708.388,4753.868,6077269200,1.26029E+11,-7.6154
2008/1/23,4753.868,4787.171,4976.272,4751.499,4975.111,5577638500,1.11006E+11,4.654
2008/1/24,4975.111,5034.533,5079.796,4926.374,5027.213,5660598700,1.14169E+11,1.0473
2008/1/25,5027.213,5022.896,5121.408,4966.519,5077.429,4714210800,1.0068E+11,0.9989
2008/1/28,5077.429,5038.507,5038.507,4711.277,4731.883,4142528300,81460742897,-6.8055
2008/1/29,4731.883,4742.901,4845.658,4688.728,4762.083,2906225600,58040616586,0.6382
2008/1/30,4762.083,4817.161,4858.101,4606.144,4710.652,3409897600,72219233312,-1.08
2008/1/31,4710.652,4693.607,4733.699,4614.282,4620.401,3085258000,64311666805,-1.9159
2008/2/1,4620.401,4623.621,4660.994,4414.119,4571.945,3512552800,67941469336,-1.0487
2008/2/4,4571.945,4695.546,4951.248,4695.546,4950.124,4095314500,85660385508,8.2717
2008/2/5,4950.124,4942.875,4995.574,4878.119,4921.829,3279635600,70626096586,-0.5716
2008/2/13,4921.829,4858.814,4883.244,4785.8,4816.084,2147565900,43271699299,-2.1485
2008/2/14,4816.084,4858.849,4913.318,4842.847,4880.252,1983778900,40152820965,1.3324
2008/2/15,4880.252,4846.024,4846.024,4742.101,4813.311,2426260100,47298764901,-1.3717
2008/2/18,4813.311,4875.215,4944.88,4845.308,4910.992,3059007800,61844630483,2.0294
2008/2/19,4910.992,4926.839,5020.753,4885.695,5020.753,3617696500,74207768895,2.235
2008/2/20,5020.753,5032.777,5062.261,4901.661,4908.717,3955772200,84980855908,-2.2315
2008/2/21,4908.717,4878.569,4924.449,4796.099,4876.03,3340361600,67932116459,-0.6659
2008/2/22,4876.03,4850.882,4850.882,4649.813,4702.241,3791862700,77110349593,-3.5641
2008/2/25,4702.241,4704.316,4722.636,4510.695,4519.783,3365200100,65323658083,-3.8802
2008/2/26,4519.783,4637.6,4668.831,4394.594,4515.533,3327639000,67625962769,-0.094
2008/2/27,4515.533,4543.097,4660.408,4500.89,4639.768,2959239300,60311456890,2.7513
2008/2/28,4639.768,4651.157,4670.173,4582.823,4622.056,2539817100,50332555405,-0.3817
2008/2/29,4622.056,4616.24,4683.159,4597.627,4674.55,2335085800,47275050938,1.1357
2008/3/3,4674.55,4648.735,4803.9,4611.7,4790.744,3925841100,79684960724,2.4857
2008/3/4,4790.744,4813.401,4836.657,4657.381,4671.148,4512977700,88557686654,-2.4964
2008/3/5,4671.148,4650.518,4689.967,4519.743,4628.724,3941799300,73479598041,-0.9082
2008/3/6,4628.724,4645.069,4746.584,4592.621,4685.03,4440226800,85710623021,1.2164
2008/3/7,4685.03,4641.755,4693.207,4597.009,4621.685,2869094500,60552444836,-1.3521
2008/3/10,4621.685,4588.727,4588.765,4406.232,4431.589,3178035500,61147375746,-4.1131
2008/3/11,4431.589,4393.282,4441.184,4315.183,4441.184,2627659200,52344309140,0.2165
2008/3/12,4441.184,4534.811,4553.336,4308.35,4309.648,2714564400,55702634312,-2.9617
2008/3/13,4309.648,4266.273,4296.364,4121.275,4198.96,3445130700,65769466347,-2.5684
2008/3/14,4198.96,4179.438,4212.408,4092.791,4157.871,2342788500,45564248765,-0.9786
2008/3/17,4157.871,4138.877,4138.877,3958.292,3965.279,2818096100,52376089129,-4.632
2008/3/18,3965.279,3924.87,3996.959,3700.35,3763.948,3452375100,58459478155,-5.0773
2008/3/19,3763.948,3837.603,3954.466,3776.301,3888.861,3789847700,68823708412,3.3187
2008/3/20,3888.861,3833.205,4044.692,3658.04,4001.832,4621294400,82432595360,2.905
2008/3/21,4001.832,3998.197,4083.163,3958.967,4037.83,4261516300,74985408749,0.8995
2008/3/24,4037.83,4086.07,4103.574,3857.091,3857.091,3584243800,63943570220,-4.4761
2008/3/25,3857.091,3780.459,3937.671,3747.019,3905.774,3224586300,58292419115,1.2622
2008/3/26,3905.774,3926.864,4001.552,3888.018,3914.37,2803676300,52026059303,0.2201
2008/3/27,3914.37,3847.439,3873.611,3745.879,3748.92,3200066800,55151411007,-4.2267
2008/3/28,3748.92,3712.98,3925.856,3661.381,3918.156,4209677700,72726088760,4.5143
2008/3/31,3918.156,3802.206,3891.66,3780.122,3790.53,2944084100,51166599954,-3.2573
2008/4/1,3790.53,3776.268,3815.157,3566.209,3582.855,3530346200,58962080537,-5.4788
2008/4/2,3582.855,3621.388,3698.526,3493.184,3547.977,4276588400,70102758265,-0.9735
2008/4/3,3547.977,3518.223,3665.651,3457.617,3650.698,3298949300,54233901216,2.8952
2008/4/7,3650.698,3611.958,3854.068,3578.377,3845.822,4048498200,70525926871,5.3448
2008/4/8,3845.822,3852.011,3935.333,3820.1,3891.059,4406792200,76485916343,1.1763
2008/4/9,3891.059,3857.275,3911.697,3687.597,3688.125,3899716800,64555767429,-5.2154
2008/4/10,3688.125,3641.66,3754.715,3608.316,3754.715,2880439600,47152258251,1.8055
2008/4/11,3754.715,3794.297,3825.295,3755.015,3783.728,2632859000,44418993019,0.7727
2008/4/14,3783.728,3699.142,3710.786,3525.185,3536.327,3342704600,54637417005,-6.5386
2008/4/15,3536.327,3513.068,3583.861,3417.249,3583.299,3065688600,48997126630,1.3283
2008/4/16,3583.299,3573.664,3583.808,3483.185,3494.016,2652812000,42087715038,-2.4916
2008/4/17,3494.016,3493.238,3559.1,3340.875,3386.63,2953061800,46829953187,-3.0734
2008/4/18,3386.63,3356.562,3390.551,3248.528,3272.499,2788816200,42184118932,-3.37
2008/4/21,3272.499,3516.425,3516.425,3223.886,3267.554,4136230700,64657686523,-0.1511
2008/4/22,3267.554,3207.881,3301.548,3122.39,3296.277,3253796900,47706441787,0.879
2008/4/23,3296.277,3267.359,3467.431,3245.296,3453.727,4427255300,67718617064,4.7766
2008/4/24,3453.727,3739.321,3781.477,3659.726,3774.504,9657489600,1.49395E+11,9.2879
2008/4/25,3774.504,3781.912,3915.841,3737.984,3803.07,8481449100,1.47098E+11,0.7568
2008/4/28,3803.07,3740.951,3791.77,3711.185,3729.154,4883123500,85070654687,-1.9436
2008/4/29,3729.154,3704.927,3797.528,3702.021,3776.943,4454044000,78895825483,1.2815
2008/4/30,3776.943,3793.853,3970.575,3793.853,3959.119,6990977700,1.22637E+11,4.8234
2008/5/5,3959.119,4015.212,4061.472,3972.561,4055.779,6253407300,1.11004E+11,2.4415
2008/5/6,4055.779,4021.073,4075.575,3961.344,4010.888,5845928000,1.06198E+11,-1.1068
2008/5/7,4010.888,3986.129,4042.407,3821.107,3821.319,5445770600,98465318595,-4.7264
2008/5/8,3821.319,3774.044,3926.004,3761.28,3925.041,4405566800,77839103296,2.7143
2008/5/9,3925.041,3960.886,3973.058,3806.519,3878.924,5365592900,96377859470,-1.1749
2008/5/12,3878.924,3804.985,3952.789,3766.577,3904.92,4538266000,81691485405,0.6702
2008/5/13,3904.92,3786.534,3923.171,3778.718,3851.687,5033801200,79847321451,-1.3632
2008/5/14,3851.687,3843.47,3975.795,3843.47,3975.782,5060690100,85230874948,3.2218
2008/5/15,3975.782,4006.658,4038.852,3948.062,3948.088,5077297500,81795877187,-0.6966
2008/5/16,3948.088,3948.034,3982.221,3882.895,3936.121,3972175200,66279363920,-0.3031
2008/5/19,3936.121,3926.314,3936.277,3865.5,3914.072,2970958100,49755651499,-0.5602
2008/5/20,3914.072,3911.096,3946.441,3698.554,3710.818,3970262900,64572032482,-5.1929
2008/5/21,3710.818,3668.181,3801.067,3591.566,3783.049,4359616200,69179112266,1.9465
2008/5/22,3783.049,3732.641,3783.849,3704.157,3711.444,4074271700,66281212014,-1.8928
2008/5/23,3711.444,3697.89,3741.06,3629.009,3675.147,3344043100,52530762851,-0.978
2008/5/26,3675.147,3643.012,3643.012,3555.762,3559.217,2818019000,45524374429,-3.1544
2008/5/27,3559.217,3549.986,3594.657,3533.466,3576.197,2476269300,39856280158,0.4771
2008/5/28,3576.197,3583.284,3697.996,3561.733,3676.23,3103491400,49994772624,2.7972
2008/5/29,3676.23,3666.196,3677.02,3578.732,3580.868,2942274000,46589022223,-2.594
2008/5/30,3580.868,3585.605,3620.225,3552.662,3611.33,2859084700,46886682679,0.8507
2008/6/2,3611.33,3600.234,3650.478,3580.58,3625.826,2825335800,41966896768,0.4014
2008/6/3,3625.826,3624.572,3641.429,3585.124,3614.111,3473514100,48796407585,-0.3231
2008/6/4,3614.111,3601.54,3605.058,3513.641,3546.916,2941765300,42963714390,-1.8592
2008/6/5,3546.916,3529.978,3542.244,3487.792,3512.138,2398927900,36565913535,-0.9805
2008/6/6,3512.138,3519.116,3532.297,3470.563,3489.502,2094422900,30298595287,-0.6445
2008/6/10,3489.502,3344.453,3352.321,3188.796,3206.562,3294996100,45818267251,-8.1083
2008/6/11,3206.562,3155.943,3181.818,3097.395,3140.299,2940973500,40596532584,-2.0665
2008/6/12,3140.299,3123.64,3148.742,3022.876,3084.633,3145410900,42817386727,-1.7726
2008/6/13,3084.633,3087.337,3108.988,2975.661,2979.117,2531983700,33193994622,-3.4207
2008/6/16,2979.117,2981.085,3012.993,2900.075,2952.242,2681379400,33731835264,-0.9021
2008/6/17,2952.242,2950.399,2977.889,2820.643,2842.676,2646377800,32031255853,-3.7113
2008/6/18,2842.676,2820.237,3007.18,2759.107,2991.273,4256009500,52826656390,5.2274
2008/6/19,2991.273,2967.402,2967.402,2768.225,2773.076,3631903900,45264911721,-7.2945
2008/6/20,2773.076,2795.465,2946.939,2691.868,2849.668,5167590500,65259567858,2.762
2008/6/23,2849.668,2798.428,2845.479,2771.363,2789.941,2663149300,32382379598,-2.0959
2008/6/24,2789.941,2775.69,2865.903,2770.987,2851.915,3179245600,38885761934,2.2213
2008/6/25,2851.915,2844.922,2973.173,2834.945,2969.537,4242526100,51619342913,4.1243
2008/6/26,2969.537,2964.516,3010.278,2922.786,2980.907,4259931200,52508562502,0.3829
2008/6/27,2980.907,2886.18,2899.836,2787.252,2816.021,4088655600,49324841031,-5.5314
2008/6/30,2816.021,2782.844,2834.272,2747.614,2791.819,2529540600,31502446060,-0.8594
2008/7/1,2791.819,2799.195,2809.381,2690.181,2698.347,2885158500,35242551782,-3.3481
2008/7/2,2698.347,2702.634,2745.939,2670.064,2699.597,2791636500,35126248114,0.0463
2008/7/3,2699.597,2654.479,2807.682,2617.258,2760.612,4566030500,58808144277,2.2602
2008/7/4,2760.612,2751.213,2783.847,2716.022,2741.852,3790501000,47363589936,-0.6796
2008/7/7,2741.852,2747.611,2890.985,2747.611,2882.763,5273202400,63284782084,5.1393
2008/7/8,2882.763,2900.571,2939.143,2841.073,2901.841,5424807800,67887147510,0.6618
2008/7/9,2901.841,2926.996,3015.271,2926.996,3015.126,6935696800,85846257404,3.9039
2008/7/10,3015.126,2970.984,3056.905,2950.2,2973.728,6164955400,77643542657,-1.373
2008/7/11,2973.728,2962.861,2988.197,2913.872,2953.498,4428710100,55085357605,-0.6803
2008/7/14,2953.498,2927.24,2996.592,2917.023,2975.874,3457504300,43920558758,0.7576
2008/7/15,2975.874,2987.061,2997.666,2849.199,2852.979,4729275900,57118257308,-4.1297
2008/7/16,2852.979,2818.763,2824.881,2702.659,2745.596,3940311500,45361333542,-3.7639
2008/7/17,2745.596,2790.259,2812.992,2705.809,2718.068,3268733500,38054364882,-1.0026
2008/7/18,2718.068,2746.536,2818.064,2690.069,2815.462,4020340200,47213298888,3.5832
2008/7/21,2815.462,2792.829,2915.293,2780.282,2911.051,4511957700,54938055539,3.3951
2008/7/22,2911.051,2905.276,2931.447,2890.252,2904.743,3881497600,47781613233,-0.2167
2008/7/23,2904.743,2923.049,2941.972,2879.185,2883.32,3882123300,46949545125,-0.7375
2008/7/24,2883.32,2905.043,2979.748,2902.976,2977.362,4853866500,60255656982,3.2616
2008/7/25,2977.362,2939.321,2967.719,2916.684,2939.202,4057108100,47706187738,-1.2817
2008/7/28,2939.202,2959.113,2997.604,2946.492,2960.851,3930864000,47089423706,0.7366
2008/7/29,2960.851,2921.248,2921.248,2881.05,2905.63,3603627500,42192023708,-1.865
2008/7/30,2905.63,2940.02,2949.943,2866.031,2884.384,2981080000,34223911942,-0.7312
2008/7/31,2884.384,2894.246,2899.069,2804.698,2805.21,2794096600,31179208420,-2.7449
2008/8/1,2805.21,2786.123,2868.679,2748.755,2840.788,3403149100,39748408655,1.2683
2008/8/4,2840.788,2816.936,2832.895,2767.529,2773.15,2278232400,27440272999,-2.381
2008/8/5,2773.15,2780.761,2792.742,2695.372,2703.079,3046923500,34770819668,-2.5268
2008/8/6,2703.079,2723.523,2749.099,2679.66,2721.693,2740402200,31744599201,0.6886
2008/8/7,2721.693,2717.661,2747.884,2683.409,2720.442,2337043900,26661008775,-0.046
2008/8/8,2720.442,2719.375,2719.375,2581.811,2591.462,3089458100,33617694686,-4.7411
2008/8/11,2591.462,2579.805,2580.72,2442.794,2456.811,3212020600,32454532457,-5.1959
2008/8/12,2456.811,2431.383,2474.324,2413.597,2444.155,2419194400,24459629832,-0.5151
2008/8/13,2444.155,2427.495,2466.086,2369.58,2444.672,2755171100,27480615871,0.0212
2008/8/14,2444.672,2429.977,2461.238,2410.491,2443.512,2015723600,21156177499,-0.0475
2008/8/15,2443.512,2440.39,2479.151,2412.949,2447.615,2042226100,21296936036,0.1679
2008/8/18,2447.615,2451.311,2452.626,2312.951,2313.402,2362310600,22662870912,-5.4834
2008/8/19,2313.402,2285.515,2356.191,2273.893,2348.472,1947710600,18407578069,1.5159
2008/8/20,2348.472,2332.386,2533.303,2312.176,2532.94,4504341500,44564422655,7.8548
2008/8/21,2532.94,2494.262,2535.862,2438.86,2443.979,3751804000,39651327296,-3.5122
2008/8/22,2443.979,2421.249,2437.432,2362.631,2404.928,2629824100,26183849138,-1.5978
2008/8/25,2404.928,2408.026,2439.907,2373.765,2400.548,1864319000,18965202140,-0.1821
2008/8/26,2400.548,2370.528,2390.655,2306.936,2331.532,2374193700,22262896076,-2.875
2008/8/27,2331.532,2322.539,2367.717,2291.35,2325.292,2386258400,23579970667,-0.2676
2008/8/28,2325.292,2325.262,2363.563,2316.682,2335.865,2040029100,21711091860,0.4547
2008/8/29,2335.865,2347.4,2418.051,2339.518,2391.64,2887784500,29000899630,2.3878
2008/9/1,2391.64,2372.638,2372.638,2297.023,2309.171,2115280300,21384882095,-3.4482
2008/9/2,2309.171,2292.686,2309.206,2268.004,2285.411,1844049800,18645029580,-1.0289
2008/9/3,2285.411,2279.598,2296.032,2219.559,2245.964,2374947400,24066625119,-1.726
2008/9/4,2245.964,2238.645,2270.411,2216.112,2251.146,1898478000,18548580309,0.2307
2008/9/5,2251.146,2193.038,2221.093,2172.941,2183.432,2165448000,19709566302,-3.008
2008/9/8,2183.432,2189.822,2198.761,2119.124,2126.518,2218655400,20114131884,-2.6066
2008/9/9,2126.518,2135.223,2150.988,2111.404,2139.145,1762429800,15480632761,0.5938
2008/9/10,2139.145,2124.965,2181.253,2099.234,2143.176,2205784400,20307095402,0.1884
2008/9/11,2143.176,2135.453,2141.995,2067.249,2072.126,2217678100,20678010831,-3.3152
2008/9/12,2072.126,2071.061,2102.979,2066.437,2077.846,1919702000,17652324498,0.276
2008/9/16,2077.846,2050.316,2050.316,1987.298,2000.651,3356326100,28769300455,-3.7151
2008/9/17,2000.651,1981.252,2003.908,1923.55,1929.135,3286224200,26988614854,-3.5746
2008/9/18,1929.135,1876.965,1936.735,1804.77,1895.99,4782026300,36844924114,-1.7181
2008/9/19,1895.99,2065.779,2073.113,2046.222,2073.113,3652540400,32104719707,9.342
2008/9/22,2073.113,2228.366,2258.424,2130.315,2207.614,10199387300,98415575949,6.4879
2008/9/23,2207.614,2141.6,2180.368,2118.92,2123.478,7836561700,69516678145,-3.8112
2008/9/24,2123.478,2072.652,2139.222,2050.967,2138.853,4532818000,40183637783,0.724
2008/9/25,2138.853,2143.729,2256.271,2139.616,2223.532,7423791200,71758274921,3.9591
2008/9/26,2223.532,2234.459,2257.161,2192.129,2243.657,5942994300,59518096758,0.9051
2008/10/6,2243.657,2206.563,2206.563,2128.271,2128.696,4557526400,41827343311,-5.1238
2008/10/7,2128.696,2043.923,2136.124,2024.648,2102.448,4306532500,41512000958,-1.2331
2008/10/8,2102.448,2041.991,2073.067,2000.522,2022.881,3687470000,34689894735,-3.7845
2008/10/9,2022.881,2059.585,2063.304,1993.01,1995.297,3358231100,31760285142,-1.3636
2008/10/10,1995.297,1913.265,1938.215,1881.673,1906.96,3915159300,32924106745,-4.4273
2008/10/13,1906.96,1889.754,1985.63,1841.533,1985.486,4353812000,37606423760,4.1179
2008/10/14,1985.486,2054.408,2060.488,1934.459,1934.619,5433194600,48975116647,-2.5619
2008/10/15,1934.619,1911.032,1930.634,1892.015,1914.356,3189239800,26555892254,-1.0474
2008/10/16,1914.356,1833.482,1866.902,1818.933,1820.903,4052964800,32493846831,-4.8817
2008/10/17,1820.903,1837.914,1851.332,1805.667,1833.262,2871542000,23017436110,0.6787
2008/10/20,1833.262,1828.414,1899.347,1802.095,1896.733,3327715200,28435447591,3.4622
2008/10/21,1896.733,1901.244,1928.194,1880.517,1881.406,3890839500,33588996418,-0.8081
2008/10/22,1881.406,1854.6,1887.305,1832.446,1833.323,3296857200,26562835681,-2.5557
2008/10/23,1833.323,1794.681,1836.413,1779.134,1834.78,3575865400,29078802729,0.0795
2008/10/24,1834.78,1831.463,1840.884,1769.11,1781.598,3298066800,27101012205,-2.8985
2008/10/27,1781.598,1746.668,1746.668,1652.792,1654.671,3644184700,27867517905,-7.1243
2008/10/28,1654.671,1614.616,1716.306,1607.674,1705.82,4679280400,36435875520,3.0912
2008/10/29,1705.82,1723.234,1731.256,1657.653,1658.223,3886948800,31224265101,-2.7903
2008/10/30,1658.223,1669.968,1723.929,1646.345,1697.656,4128429200,32165805381,2.378
2008/10/31,1697.656,1688.09,1696.647,1655.088,1663.66,2831453400,21281902723,-2.0025
2008/11/3,1663.66,1648.556,1684.559,1643.418,1653.542,2538109700,19514009916,-0.6082
2008/11/4,1653.542,1646.201,1648.451,1606.731,1627.759,2610016500,18984761503,-1.5593
2008/11/5,1627.759,1641.264,1714.661,1641.264,1691.42,4241821000,31500415037,3.911
2008/11/6,1691.42,1648.127,1661.441,1638.344,1649.776,3078417900,21547045143,-2.4621
2008/11/7,1649.776,1618.753,1690.105,1612.739,1677.827,3152159000,23620464927,1.7003
2008/11/10,1677.827,1714.123,1803.119,1714.123,1801.665,6394885900,47322292085,7.3809
2008/11/11,1801.665,1795.301,1824.929,1778.332,1781.361,6607285100,49194274324,-1.127
2008/11/12,1781.361,1758.479,1806.23,1754.288,1801.823,4408796000,34453792525,1.1487
2008/11/13,1801.823,1777.031,1891.942,1765.635,1874.082,8323455200,64988756213,4.0103
2008/11/14,1874.082,1893.309,1943.654,1874.932,1943.654,9116871700,73429585039,3.7123
2008/11/17,1943.654,1934.737,1987.225,1919.967,1987.225,8783662600,70919184237,2.2417
2008/11/18,1987.225,1974.378,1994.82,1831.757,1839.819,9727835300,76165748641,-7.4177
2008/11/19,1839.819,1831.597,1959.522,1823.273,1953.163,8211740800,64838117216,6.1606
2008/11/20,1953.163,1916.7,1976.95,1900.268,1932.428,8318703800,66919038879,-1.0616
2008/11/21,1932.428,1872.265,1968.892,1835.086,1920.735,8304932900,66124274844,-0.6051
2008/11/24,1920.735,1913.993,1923.933,1835.863,1837.642,5056151700,39794620401,-4.3261
2008/11/25,1837.642,1870.055,1883.104,1801.56,1834.294,4281459000,34629652337,-0.1822
2008/11/26,1834.294,1832.114,1865.652,1815.015,1843.495,4556563500,34732301415,0.5016
2008/11/27,1843.495,1961.891,1969.024,1870.045,1870.473,8800832200,71753358088,1.4634
2008/11/28,1870.473,1851.103,1866.256,1815.447,1829.924,5159066000,40648514423,-2.1678
2008/12/1,1829.924,1823.769,1864.3,1799.839,1864.205,4838633300,38237160240,1.8734
2008/12/2,1864.205,1821.543,1891.133,1814.903,1868.631,6135023500,48151924129,0.2374
2008/12/3,1868.631,1884.601,1952.668,1884.601,1952.668,8501914400,67393273254,4.4972
2008/12/4,1952.668,1980.445,2046.473,1978.141,1982.928,11918344100,98580218133,1.5497
2008/12/5,1982.928,1969.741,2014.197,1965.089,2013.175,7436632600,59950691704,1.5254
2008/12/8,2013.175,2040.474,2095.465,2033.978,2095.036,10760713100,89176050245,4.0663
2008/12/9,2095.036,2104.124,2107.599,2038.072,2040.847,9250981400,77546690089,-2.5865
2008/12/10,2040.847,2028.514,2096.393,2014.283,2096.393,8327106200,70751388012,2.7217
2008/12/11,2096.393,2087.43,2107.292,2043.62,2046.337,7355623600,63777696206,-2.3877
2008/12/12,2046.337,2027.069,2038.185,1936.28,1960.38,6738726600,54866552688,-4.2005
2008/12/15,1960.38,1991.551,2006.225,1941.054,1975.034,5045109600,40756443942,0.7475
2008/12/16,1975.034,1956.995,1994.959,1919.869,1994.45,4792487800,38552247941,0.9831
2008/12/17,1994.45,2002.029,2030.388,1995.65,2001.42,5868515000,49120177368,0.3495
2008/12/18,2001.42,2001.048,2045.945,1982.428,2045.102,5842922400,48455152683,2.1826
2008/12/19,2045.102,2037.369,2075.384,2033.112,2052.114,6331122700,53410396118,0.3429
2008/12/22,2052.114,2050.77,2055.366,1993.326,2017.549,5294946400,43843460414,-1.6844
2008/12/23,2017.549,2019.231,2019.231,1918.432,1918.955,6359046400,50825766644,-4.8868
2008/12/24,1918.955,1893.225,1912.775,1872.647,1887.075,4420183100,34210526666,-1.6613
2008/12/25,1887.075,1891.526,1902.714,1848.708,1870.765,3991683400,30805996716,-0.8643
2008/12/26,1870.765,1868.344,1881.077,1850.502,1862.096,3456088800,28536313731,-0.4634
2008/12/29,1862.096,1852.413,1861.302,1816.059,1854.757,3598687300,29329563341,-0.3941
2008/12/30,1854.757,1852.949,1867.408,1824.528,1833.435,3758462700,29628506787,-1.1496
2008/12/31,1833.435,1835.105,1844.416,1813.726,1817.722,3563135500,27291914244,-0.857
2009/1/5,1817.722,1848.326,1882.959,1837.839,1882.959,4818702000,39217076790,3.5889
2009/1/6,1882.959,1880.672,1948.489,1873.011,1942.795,7097409700,59262170581,3.1778
2009/1/7,1942.795,1942.671,1959.246,1930.868,1931.178,5970216700,50143418262,-0.598
2009/1/8,1931.178,1894.664,1902.796,1873.648,1887.991,5344649000,47210802398,-2.2363
2009/1/9,1887.991,1886.488,1923.423,1886.488,1918.365,4740721600,41511211439,1.6088
2009/1/12,1918.365,1911.736,1947.083,1905.617,1920.687,5423415600,46981492708,0.121
2009/1/13,1920.687,1892.655,1908.196,1874.974,1876.185,4981813700,40201464676,-2.317
2009/1/14,1876.185,1873.626,1955.244,1873.626,1955.244,5928323100,52658994886,4.2138
2009/1/15,1955.244,1935.386,1977.191,1930.295,1954.874,7894364800,67144772684,-0.0189
2009/1/16,1954.874,1965.44,2026.647,1965.44,1990.214,9653863300,84717648664,1.8078
2009/1/19,1990.214,2010.579,2052.19,1993.95,2012.465,8194817700,69785530299,1.118
2009/1/20,2012.465,2006.525,2025.19,1986.061,2025.19,5325926200,45640127686,0.6323
2009/1/21,2025.19,1993.67,2047.105,1988.241,2021.71,6411742800,59914192082,-0.1718
2009/1/22,2021.71,2034.286,2048.484,2012.738,2044.551,5886194700,53439127032,1.1298
2009/1/23,2044.551,2039.522,2054.326,2025.188,2032.682,5750410900,49887828217,-0.5805
2009/2/2,2032.682,2052.439,2059.338,2029.717,2057.063,5145390600,46126546742,1.1994
2009/2/3,2057.063,2056.795,2108.944,2049.889,2108.91,8764030200,75554097848,2.5204
2009/2/4,2108.91,2118.563,2166.414,2117.024,2166.414,10088842800,87192159423,2.7267
2009/2/5,2166.414,2164.546,2211.179,2135.67,2150.971,11510012200,1.01712E+11,-0.7128
2009/2/6,2150.971,2158.084,2240.021,2158.084,2237.28,10666490400,95640063068,4.0126
2009/2/9,2237.28,2271.593,2307.907,2257.49,2296.672,12952367000,1.19887E+11,2.6547
2009/2/10,2296.672,2288.071,2327.1,2263.532,2326.755,11629454800,1.07892E+11,1.3099
2009/2/11,2326.755,2287.232,2381.193,2275.574,2331.138,14757663700,1.44588E+11,0.1884
2009/2/12,2331.138,2335.401,2344.659,2248.484,2318.343,11982621800,1.1605E+11,-0.5489
2009/2/13,2318.343,2321.56,2402.436,2307.09,2399.065,14040991000,1.34471E+11,3.4819
2009/2/16,2399.065,2421.187,2462.389,2397.181,2462.245,15234666900,1.4738E+11,2.6335
2009/2/17,2462.245,2460.569,2470.623,2384.787,2385.293,14101499100,1.37971E+11,-3.1253
2009/2/18,2385.293,2331.662,2369.053,2272.505,2275.843,11542206200,1.12456E+11,-4.5885
2009/2/19,2275.843,2295.653,2324.675,2259.593,2298.412,9085392800,88398854014,0.9917
2009/2/20,2298.412,2300.806,2344.77,2276.298,2344.32,8663206900,85247213566,1.9974
